Name,Age,YearsNoClaims,CarPrice,ExpectedClass
Name16,33,2,1312,0
Name16,33,2,12416,0
Name16,33,2,6976,0
Name17,34,2,8653,0
Name17,34,2,13906,0
Name17,34,2,10965,0
Name17,34,2,13804,0
Name17,34,2,5967,0
Name18,35,2,9918,0
Name18,35,2,10584,0
Name18,35,2,5436,0
Name18,35,2,4158,0
Name18,35,2,3510,0
Name18,35,2,3078,0
Name18,35,2,7848,0
Name18,35,2,16632,0
Name18,35,2,3330,0
Name18,35,2,17640,0
Name19,36,2,4921,0
Name19,36,2,11305,0
Name19,36,2,11457,0
Name19,36,2,4218,0
Name19,36,2,5643,0
Name20,37,2,10160,0
Name20,37,2,5260,0
Name20,37,2,600,0
Name20,37,2,14620,0
Name21,38,2,4998,0
Name21,38,2,20244,0
Name21,38,2,10962,0
Name21,38,2,10269,0
Name21,38,2,14280,0
Name22,39,2,21736,0
Name22,39,2,19492,0
Name22,39,2,17534,0
Name22,39,2,5764,0
Name23,40,2,3151,0
Name23,40,2,2461,0
Name23,40,2,11385,0
Name23,40,2,16468,0
Name24,41,2,8040,0
Name24,41,2,4752,0
Name24,41,2,17880,0
Name24,41,2,11520,0
Name24,41,2,14640,0
Name24,41,2,20640,0
Name24,41,2,13848,0
Name24,41,2,5760,0
Name24,41,2,696,0
Name24,41,2,4032,0
Name25,42,3,12525,0
Name25,42,3,1500,0
Name25,42,3,1075,0
Name25,42,3,13050,0
Name25,42,3,20475,0
Name25,42,3,18075,0
Name25,42,3,16500,0
Name25,42,3,24325,0
Name25,42,3,20025,0
Name25,42,3,10825,0
Name26,43,3,3484,0
Name26,43,3,10166,0
Name26,43,3,20904,0
Name26,43,3,10400,0
Name26,43,3,10842,0
Name26,43,3,16328,0
Name26,43,3,11232,0
Name26,43,3,25610,0
Name26,43,3,2782,0
Name27,44,3,13230,0
Name27,44,3,25704,0
Name27,44,3,1431,0
Name27,44,3,7290,0
Name28,45,3,26404,0
Name28,45,3,27552,0
Name28,45,3,19656,0
Name28,45,3,15120,0
Name28,45,3,18676,0
Name29,46,3,29000,0
Name29,46,3,957,0
Name30,47,3,20100,0
Name30,47,3,11070,0
Name30,47,3,29460,0
Name30,47,3,25680,0
Name30,47,3,11310,0
Name30,47,3,12870,0
Name31,48,3,18290,0
Name31,48,3,11935,0
Name31,48,3,7812,0
Name31,48,3,19158,0
Name31,48,3,25575,0
Name32,49,3,11008,0
Name32,49,3,3456,0
Name32,49,3,28160,0
Name32,49,3,8352,0
Name32,49,3,736,0
Name32,49,3,10016,0
Name32,49,3,5728,0
Name32,49,3,3040,0
Name32,49,3,15072,0
Name32,49,3,22400,0
Name33,50,3,2277,0
Name33,50,3,17523,0
Name33,50,3,13464,0
Name33,50,3,23727,0
Name33,50,3,17556,0
Name33,50,3,3498,0
Name33,50,3,25707,0
Name34,51,3,9078,0
Name34,51,3,9588,0
Name34,51,3,17952,0
Name34,51,3,29784,0
Name34,51,3,32096,0
Name35,52,4,8435,0
Name35,52,4,10150,0
Name35,52,4,24360,0
Name35,52,4,8925,0
Name35,52,4,23380,0
Name35,52,4,12075,0
Name35,52,4,23660,0
Name36,53,4,13932,0
Name37,54,4,17131,0
Name37,54,4,17057,0
Name37,54,4,11951,0
Name37,54,4,17464,0
Name37,54,4,6512,0
Name37,54,4,17538,0
Name37,54,4,12654,0
Name37,54,4,7104,0
Name37,54,4,8991,0
Name37,54,4,9990,0
Name38,55,4,10944,0
Name38,55,4,21926,0
Name38,55,4,20786,0
Name38,55,4,24510,0
Name38,55,4,25840,0
Name38,55,4,35948,0
Name38,55,4,26980,0
Name38,55,4,4560,0
Name39,56,4,17901,0
Name39,56,4,30069,0
Name39,56,4,25857,0
Name39,56,4,32838,0
Name39,56,4,10023,0
Name39,56,4,22737,0
Name39,56,4,33930,0
Name40,57,4,4800,0
Name40,57,4,25840,0
Name40,57,4,25600,0
Name41,58,4,22304,0
Name41,58,4,21443,0
Name41,58,4,8979,0
Name41,58,4,4510,0
Name41,58,4,16605,0
Name41,58,4,15006,0
Name42,59,4,32424,0
Name42,59,4,40866,0
Name42,59,4,5838,0
Name42,59,4,3948,0
Name42,59,4,22302,0
Name42,59,4,20370,0
Name42,59,4,28224,0
Name42,59,4,21882,0
Name43,60,4,25241,0
Name43,60,4,1935,0
Name43,60,4,10449,0
Name43,60,4,29584,0
Name44,61,4,17380,0
Name44,61,4,31020,0
Name44,61,4,880,0
Name44,61,4,18700,0
Name45,62,5,36990,0
Name45,62,5,39960,0
Name45,62,5,34650,0
Name46,63,5,34776,0
Name46,63,5,9982,0
Name46,63,5,43700,0
Name46,63,5,30912,0
Name47,64,5,36143,0
Name47,64,5,40514,0
Name47,64,5,24205,0
Name47,64,5,27683,0
Name47,64,5,9400,0
Name48,65,5,39648,0
Name48,65,5,15312,0
Name48,65,5,4320,0
Name48,65,5,6576,0
Name48,65,5,23808,0
Name49,66,5,7252,0
Name49,66,5,41699,0
Name50,67,5,34850,1
Name50,67,5,40800,1
Name50,67,5,49450,1
Name50,67,5,43300,1
Name50,67,5,49500,1
Name50,67,5,24000,1
Name51,68,5,25449,1
Name51,68,5,29325,1
Name51,68,5,37689,1
Name51,68,5,12597,1
Name51,68,5,4284,1
Name51,68,5,33711,1
Name51,68,5,45441,1
Name51,68,5,39270,1
Name51,68,5,47379,1
Name52,69,5,6292,1
Name52,69,5,25220,1
Name52,69,5,10920,1
Name52,69,5,32760,1
Name52,69,5,31980,1
Name52,69,5,2600,1
Name53,70,5,6572,1
Name53,70,5,7791,1
Name53,70,5,2279,1
Name53,70,5,14946,1
Name53,70,5,36888,1
Name54,71,5,24084,1
Name54,71,5,26514,1
Name54,71,5,47196,1
Name54,71,5,11286,1
Name54,71,5,34614,1
Name55,72,6,52140,1
Name55,72,6,5830,1
Name55,72,6,9185,1
Name55,72,6,31570,1
Name55,72,6,51260,1
Name56,73,6,3584,1
Name56,73,6,52360,1
Name56,73,6,48104,1
Name56,73,6,28784,1
Name56,73,6,22344,1
Name56,73,6,1736,1
Name56,73,6,16912,1
Name56,73,6,18648,1
Name57,74,6,1482,1
Name57,74,6,31920,1
Name57,74,6,19836,1
Name57,74,6,3135,1
Name57,74,6,37791,1
Name58,75,6,6902,1
Name58,75,6,31320,1
Name58,75,6,58000,1
Name58,75,6,24070,1
Name59,76,6,48321,1
Name59,76,6,10561,1
Name59,76,6,3363,1
Name59,76,6,19824,1
Name59,76,6,12331,1
Name60,77,6,28140,1
Name60,77,6,6300,1
Name60,77,6,44220,1
Name60,77,6,11100,1
Name60,77,6,18000,1
Name60,77,6,12780,1
Name60,77,6,4320,1
Name60,77,6,3240,1
Name60,77,6,840,1
Name60,77,6,11820,1
Name61,78,6,27877,1
Name62,79,6,20646,1
Name62,79,6,3906,1
Name63,80,6,31878,1
Name63,80,6,39816,1
Name63,80,6,5103,1
Name64,81,6,34176,1
Name64,81,6,52864,1
Name64,81,6,18816,1
Name64,81,6,704,1
Name64,81,6,42752,1
Name64,81,6,33728,1
Name64,81,6,45312,1
Name64,81,6,18432,1
Name65,82,7,25805,1
Name65,82,7,50765,1
Name65,82,7,39520,1
Name65,82,7,6825,1
Name65,82,7,35750,1
Name65,82,7,57915,1
Name65,82,7,47775,1
Name66,83,7,5874,1
Name67,84,7,45828,1
Name67,84,7,48441,1
Name67,84,7,7906,1
Name67,84,7,22043,1
Name67,84,7,50250,1
Name67,84,7,49647,1
Name67,84,7,49245,1
Name67,84,7,58089,1
Name68,85,7,25160,1
Name69,86,7,54510,1
Name69,86,7,14283,1
Name69,86,7,53268,1
Name69,86,7,26841,1
Name69,86,7,15801,1
Name69,86,7,33465,1
Name69,86,7,53958,1
Name70,87,7,16660,1
Name70,87,7,6440,1
Name71,88,7,8023,1
Name71,88,7,20732,1
Name71,88,7,68515,1
Name71,88,7,49345,1
Name71,88,7,30743,1
Name72,89,7,67248,1
Name72,89,7,19224,1
Name72,89,7,35136,1
Name72,89,7,28584,1
Name72,89,7,2736,1
Name72,89,7,30960,1
Name72,89,7,43920,1
Name73,90,7,56429,1
Name74,91,7,9694,1
Name74,91,7,592,1
Name74,91,7,48544,1
Name74,91,7,39368,1
Name74,91,7,46768,1
Name74,91,7,9990,1
Name74,91,7,10582,1
Name75,92,8,23850,1
Name75,92,8,16350,1
Name76,93,8,53504,1
Name76,93,8,14060,1
Name76,93,8,5928,1
Name77,94,8,42966,1
Name77,94,8,12859,1
Name77,94,8,76076,1
Name77,94,8,19866,1
Name77,94,8,5698,1
Name77,94,8,31031,1
Name77,94,8,31031,1
Name77,94,8,11935,1
Name77,94,8,12474,1
Name77,94,8,67144,1
Name78,95,8,23010,1
Name78,95,8,64974,1
Name78,95,8,26208,1
Name78,95,8,35334,1
Name79,96,8,44161,1
Name79,96,8,33575,1
Name79,96,8,9875,1
Name79,96,8,22989,1
Name79,96,8,51666,1
Name80,97,8,36640,1
Name80,97,8,61120,1
Name80,97,8,59280,1
Name80,97,8,8480,1
Name80,97,8,37120,1
Name80,97,8,7920,1
Name80,97,8,14080,1
Name80,97,8,53280,1
Name80,97,8,41360,1
Name80,97,8,12320,1
Name81,98,8,55080,1
Name81,98,8,65610,1
Name81,98,8,9801,1
Name81,98,8,26406,1
Name81,98,8,32319,1
Name81,98,8,14661,1
Name81,98,8,1701,1
Name81,98,8,52974,1
Name81,98,8,13284,1
Name81,98,8,64395,1
Name82,99,8,21156,1
Name82,99,8,18778,1
Name82,99,8,62976,1
Name82,99,8,58712,1
Name82,99,8,34440,1
Name82,99,8,66994,1
Name83,100,8,65570,1
Name83,100,8,41998,1
Name83,100,8,78933,1
Name83,100,8,5063,1
Name84,101,8,29904,1
Name84,101,8,18900,1
Name84,101,8,50820,1
Name84,101,8,12012,1
Name84,101,8,35448,1
Name84,101,8,60984,1
Name84,101,8,70728,1
Name84,101,8,48048,1
Name84,101,8,80472,1
Name85,102,9,19040,1
Name85,102,9,7480,1
Name85,102,9,15385,1
Name86,103,9,29928,1
Name87,104,9,54636,1
Name87,104,9,79257,1
Name87,104,9,64902,1
Name87,104,9,33408,1
Name87,104,9,50112,1
Name87,104,9,24012,1
Name87,104,9,39324,1
Name88,105,9,86856,1
Name88,105,9,47168,1
Name88,105,9,70664,1
Name89,106,9,83660,1
Name89,106,9,60876,1
Name89,106,9,47615,1
Name89,106,9,80100,1
Name89,106,9,12282,1
Name89,106,9,16287,1
Name89,106,9,9523,1
Name89,106,9,83660,1
Name89,106,9,36579,1
Name89,106,9,84194,1
Name90,107,9,69030,1
Name90,107,9,59670,1
Name90,107,9,26640,1
Name90,107,9,47520,1
Name90,107,9,54270,1
Name90,107,9,52560,1
Name90,107,9,52560,1
Name91,108,9,65520,1
Name91,108,9,32305,1
Name91,108,9,31577,1
Name91,108,9,41405,1
Name91,108,9,19838,1
Name91,108,9,28119,1
Name92,109,9,63848,1
Name92,109,9,77648,1
Name92,109,9,70932,1
Name92,109,9,34868,1
Name92,109,9,67160,1
Name92,109,9,24840,1
Name92,109,9,43976,1
Name92,109,9,21804,1
Name93,110,9,71331,1
Name93,110,9,10044,1
Name94,111,9,46060,1
Name94,111,9,84224,1
Name95,112,10,53010,1
Name96,113,10,17184,1
Name96,113,10,20256,1
Name96,113,10,87072,1
Name96,113,10,9792,1
Name96,113,10,5280,1
Name96,113,10,41472,1
Name96,113,10,77952,1
Name96,113,10,85920,1
Name97,114,10,90016,1
Name97,114,10,69258,1
Name98,115,10,91826,1
Name98,115,10,71638,1
Name98,115,10,81732,1
Name98,115,10,73500,1
Name98,115,10,31654,1
Name98,115,10,96040,1
Name98,115,10,32438,1
Name99,116,10,74943,1
Name99,116,10,48807,1
Name99,116,10,96327,1
Name99,116,10,82962,1
Name99,116,10,94545,1
Name99,116,10,35343,1
Name99,116,10,27918,1
Name100,117,10,62500,1
Name100,117,10,66100,1
Name100,117,10,34900,1
